Group_ID,Galaxy_ID,zs,RA,DEC,zp,zp_Upper,zp_Lower,zp_prob,groupdist,log10_M,Class,R200,R200_err,morph_zurich_match,morph_zurich_d2d,morph_zurich_flag,griffith_match,griffith_d2d,griffith_flag,ultravista_match,ultravista_d2d,ultravista_flag,ch1,J,V,zpband
40,277060,-99.99,150.40359,1.789187,0.98,0.01,0.02,0.75,1.84,10.36,sf,1.21,0.19,43253,0.243466584,FALSE,7450,0.113278853,FALSE,5131,0.264580981,FALSE,44.982,18.421,1.002,9.133
40,277083,-99.99,150.42383,1.787629,1.04,0.03,0.03,0.16,1.81,9.67,sf,1.21,0.19,43158,0.113051695,FALSE,7588,0.133295564,FALSE,5033,0.173878622,FALSE,11.902,9.367,3.137,8.042
40,277335,-99.99,150.40775,1.78728,0.98,0.09,0.03,0.5,1.86,10.42,sf,1.21,0.19,43236,0.093472353,FALSE,7611,0.086657593,FALSE,5031,0.047234514,FALSE,56.801,21.342,1.309,11.696
40,277609,-99.99,150.44525,1.785919,0.89,0.05,0.05,0.23,1.97,9.91,p,1.21,0.19,43059,8.657186843,TRUE,7637,0.082704054,FALSE,4962,0.111360859,FALSE,6.452,3.518,0.1,1.971
40,277907,-99.99,150.45858,1.783541,1.04,0.05,0.09,0.3,2.2,9.57,sf,1.21,0.19,20171,4.478700992,TRUE,7651,0.114645442,FALSE,4887,0.292555113,FALSE,5.849,4.152,0.774,2.91
40,278080,-99.99,150.43989,1.782905,0.92,0.07,0.06,0.34,2.01,10.06,int,1.21,0.19,43076,0.086908293,FALSE,7654,0.109480913,FALSE,4856,0.18572023,FALSE,18.531,8.444,0.308,4.33
40,279378,-99.99,150.44886,1.774093,0.84,0.06,0.12,0.11,2.33,9.76,p,1.21,0.19,20192,10.43272806,TRUE,7702,0.086884214,FALSE,4459,0.156971002,FALSE,3.278,4.051,0.287,2.632
40,279554,-99.99,150.40363,1.772934,0.99,0.02,0.03,0.49,2.3,9.68,sf,1.21,0.19,43233,9.684168109,TRUE,7708,0.070123954,FALSE,4433,0.2159014,FALSE,7.882,4.301,0.557,2.547
40,280231,-99.99,150.41328,1.767769,0.93,0.17,0.03,0.25,2.4,10.02,sf,1.21,0.19,43195,0.338753542,FALSE,7295,0.240940744,FALSE,4334,0.3340998,FALSE,26.625,11.837,2.638,6.403
40,301890,-99.99,150.38364,1.787613,0.97,0.02,0.03,0.61,2.12,10.01,sf,1.21,0.19,44300,0.112944261,FALSE,9670,0.083648146,FALSE,5034,0.036,FALSE,20.874,11.907,1.565,6.889
40,495986,-99.99,150.46971,1.793377,0.85,0.08,0.04,0.2,2.15,9.89,p,1.21,0.19,19988,6.822988411,TRUE,7605,0.106468482,FALSE,5238,0.139821806,FALSE,11.087,5.515,0.259,3.361
40,495988,-99.99,150.47294,1.792986,1.05,0.02,0.08,0.28,2.22,10.49,p,1.21,0.19,19907,4.439003866,TRUE,31602,0.177989699,FALSE,5294,0.211901324,FALSE,38.469,11.348,0.175,4.04
40,495992,-99.99,150.43257,1.793118,0.99,0.04,0.04,0.51,1.67,10.78,sf,1.21,0.19,43126,0.165193078,FALSE,31106,0.185570192,FALSE,5303,0.164826495,FALSE,69.413,11.267,0.313,4.22
40,500635,-99.99,150.42572,1.926243,0.94,0.11,0.09,0.3,2.24,9.9,p,1.21,0.19,42474,4.345452966,TRUE,208707,0.166478594,FALSE,11424,0.124438371,FALSE,4.583,3.939,-0.032,1.504
40,501014,-99.99,150.45694,1.9239,0.99,0.01,0.02,0.56,2.39,10.72,sf,1.21,0.19,42334,0.178841271,FALSE,29127,0.11618738,FALSE,11386,0.180042557,FALSE,87.221,25.877,1.597,11.262
40,501145,-99.99,150.43004,1.922348,0.96,0.02,0.01,0.63,2.13,9.63,sf,1.21,0.19,42446,0.10533022,FALSE,29137,0.107659306,FALSE,11245,0.061632323,FALSE,5.235,7.304,1.705,5.471
40,501154,-99.99,150.42881,1.922329,0.83,0.11,0.01,0.21,2.13,10.49,int,1.21,0.19,42462,0.342175019,FALSE,29133,0.161603425,FALSE,11314,0.126797188,FALSE,52.164,21.907,1.189,11.793
40,501157,-99.99,150.42897,1.919721,0.99,0.01,0.01,0.56,2.05,10.69,sf,1.21,0.19,42457,0.09129297,FALSE,29154,0.095753744,FALSE,11156,0.094932971,FALSE,95.312,31.767,1.991,15.845
40,501383,-99.99,150.40749,1.921144,0.93,0.27,0.05,0.2,2.13,9.9,int,1.21,0.19,43743,13.33649293,TRUE,208478,0.086626591,FALSE,11098,0.131728895,FALSE,2.588,3.508,0.124,1.544
40,501897,-99.99,150.45895,1.917513,0.93,0.01,0.02,0.17,2.25,10.55,int,1.21,0.19,42326,0.073196203,FALSE,207511,0.067024149,FALSE,10947,0.0594,FALSE,54.75,24.899,0.868,12.12
40,502401,-99.99,150.44925,1.913623,0.96,0.09,0.05,0.36,2.03,10.28,p,1.21,0.19,42366,5.212153256,TRUE,29686,0.044996891,FALSE,10668,0.037177472,FALSE,16.511,6.835,0.109,2.758
40,502755,-99.99,150.45099,1.911382,0.93,0.05,0.04,0.4,1.99,10.34,p,1.21,0.19,42351,4.499151799,TRUE,207666,0.111911177,FALSE,10528,0.110223439,FALSE,22.005,8.191,0.117,3.252
40,502839,-99.99,150.44661,1.910683,0.91,0.02,0.04,0.14,1.92,10.56,p,1.21,0.19,42375,4.88659394,TRUE,29705,0.13693944,FALSE,10500,0.109490288,FALSE,24.414,10.769,0.145,4.08
40,502867,-99.99,150.43684,1.909609,0.89,0.21,0.07,0.22,1.8,9.87,p,1.21,0.19,42402,3.860216295,TRUE,207855,0.133055292,FALSE,10412,0.077376206,FALSE,5.079,4.738,0.15,2.081
40,502960,-99.99,150.44569,1.909592,0.96,0.02,0.01,0.72,1.88,10.2,sf,1.21,0.19,42375,0.373022338,FALSE,29215,0.369271569,FALSE,10439,0.47556,FALSE,32.464,12.108,1.7,6.884
40,503297,-99.99,150.46647,1.906184,0.93,0.12,0.05,0.3,2.1,9.64,int,1.21,0.19,42285,5.527626238,TRUE,208295,0.137178603,FALSE,10308,0.153844294,FALSE,1.441,3.359,0.171,1.591
40,503670,-99.99,150.43822,1.904626,0.93,0.12,0.13,0.29,1.67,9.74,sf,1.21,0.19,42677,8.334855776,TRUE,208699,8.077430561,TRUE,10149,0.08424,FALSE,-99.9,2.998,0.184,1.334
40,504104,-99.99,150.45462,1.90049,1.07,0.08,0.1,0.25,1.76,9.97,p,1.21,0.19,42585,5.280307122,TRUE,209119,0.200199849,FALSE,9906,0.180448018,FALSE,4.629,3.839,0.097,1.406
40,504125,-99.99,150.45116,1.897903,0.97,0.04,0.03,0.55,1.64,10.46,sf,1.21,0.19,42613,0.117074993,FALSE,29347,0.101569422,FALSE,9902,0.110010654,FALSE,51.563,22.747,2.78,13.113
40,504201,-99.99,150.43493,1.898791,1,0.1,0.08,0.35,1.48,9.88,p,1.21,0.19,42699,2.565005387,TRUE,29780,0.178398659,FALSE,9816,0.144100918,FALSE,6.969,4.818,0.179,2.648
40,504285,-99.99,150.42569,1.900082,0.88,0.04,0.03,0.14,1.47,10.45,p,1.21,0.19,42744,0.071435525,FALSE,29771,0.059676692,FALSE,9898,0.195987239,FALSE,16.804,6.548,0.233,2.847
40,504490,-99.99,150.46672,1.898456,0.96,0.02,0.01,0.65,1.93,9.61,sf,1.21,0.19,42518,0.103425063,FALSE,29302,0.11504949,FALSE,9789,0.108094295,FALSE,7.437,8.343,1.99,5.628
40,505124,-99.99,150.47046,1.893582,1.02,0.06,0.05,0.35,1.9,9.91,sf,1.21,0.19,19753,4.788621922,TRUE,29807,0.027209005,FALSE,9554,0.117507184,FALSE,9.753,4.605,0.279,2.325
40,505356,0.9621,150.4096,1.887098,0.96,0.04,0.01,1,1.15,10.1,sf,1.21,0.19,43971,0.115307701,FALSE,29346,0.140479359,FALSE,9213,0.146704968,FALSE,37.856,23.145,4.538,15.932
40,506304,-99.99,150.47662,1.884305,1,0.04,0.07,0.39,1.88,10.24,p,1.21,0.19,19728,6.375614617,TRUE,208237,0.225384381,FALSE,8998,0.208034745,FALSE,10.971,4.523,0.061,1.714
40,506781,-99.99,150.41741,1.880771,0.99,0.01,0.01,0.52,0.92,10.47,sf,1.21,0.19,42767,0.049395467,FALSE,29390,0.056373716,FALSE,8900,0.083564146,FALSE,72.896,27.896,4.364,15.913
40,507010,-99.99,150.41392,1.879133,0.95,0.01,0.01,0.55,0.89,9.51,sf,1.21,0.19,43991,0.189949872,FALSE,29401,0.09935676,FALSE,8754,0.145755085,FALSE,3.66,6.004,1.247,4.137
40,507112,-99.99,150.41184,1.877988,0.97,0.03,0.03,0.58,0.88,9.69,sf,1.21,0.19,43988,0.237231218,FALSE,29407,0.198960872,FALSE,8699,0.120216471,FALSE,5.328,5.051,0.597,2.693
40,507158,-99.99,150.49125,1.87775,0.96,0.02,0.02,0.68,2.18,9.66,sf,1.21,0.19,19665,0.079842963,FALSE,28600,0.102347311,FALSE,8662,0.182367834,FALSE,8.655,7.172,1.311,4.628
40,507592,-99.99,150.42795,1.872496,0.93,0.01,0.01,0.19,0.69,9.96,sf,1.21,0.19,42709,0.117614969,FALSE,30792,0.098478384,FALSE,8395,0.11029927,FALSE,13.761,8.555,0.824,4.988
40,507725,-99.99,150.44385,1.870222,0.89,0.03,0.07,0.15,0.87,10.57,int,1.21,0.19,42628,0.348494507,FALSE,30942,0.189042011,FALSE,8283,0.225162831,FALSE,51.748,23.829,1.052,12.964
40,507993,-99.99,150.46804,1.870931,0.98,0.02,0.03,0.6,1.48,9.95,sf,1.21,0.19,19744,0.163757739,FALSE,30878,0.144924972,FALSE,8306,0.143923235,FALSE,21.568,11.39,1.213,6.015
40,508116,-99.99,150.40017,1.870128,0.9,0.04,0.04,0.21,0.87,9.52,sf,1.21,0.19,43945,0.210830717,FALSE,30953,0.184396551,FALSE,8225,0.083200822,FALSE,3.373,4.074,0.728,2.47
40,508206,-99.99,150.4247,1.867405,0.95,0.03,0.03,0.5,0.52,9.84,p,1.21,0.19,42722,3.060972294,TRUE,31167,0.212163913,FALSE,8112,0.208642759,FALSE,15.281,7.134,0.225,3.434
40,508358,-99.99,150.50144,1.867759,0.95,0.06,0.02,0.42,2.37,9.51,sf,1.21,0.19,19610,0.137605831,FALSE,207539,0.111523549,FALSE,8147,0.132487097,FALSE,6.377,6.261,1.672,4.818
40,508445,-99.99,150.42111,1.867791,0.97,0.02,0.03,0.63,0.53,10.63,sf,1.21,0.19,42737,0.457758786,FALSE,31073,0.431720562,FALSE,8135,0.036069012,FALSE,51.601,12.835,0.448,5.832
40,508455,0.9666,150.43384,1.8678,0.95,0.02,0.01,1,0.63,10.6,sf,1.21,0.19,42679,0.233630329,FALSE,31051,0.195085367,FALSE,8163,0.206670739,FALSE,44.566,16.665,1.077,8.536
40,508625,-99.99,150.44978,1.866464,0.94,0.02,0.1,0.39,0.94,10.53,int,1.21,0.19,42576,0.133228846,FALSE,31112,0.140686455,FALSE,8090,0.112597461,FALSE,36.338,12.614,0.516,5.927
40,508819,-99.99,150.45399,1.865763,0.97,0.03,0.02,0.68,1.04,9.57,sf,1.21,0.19,42555,0.313387089,FALSE,31197,0.191934733,FALSE,8028,0.08683585,FALSE,6.446,5.629,1.321,3.978
40,508837,-99.99,150.43995,1.866127,1.06,0.04,0.09,0.27,0.71,10.16,p,1.21,0.19,42652,0.069138972,FALSE,31178,0.073714456,FALSE,8066,0.073318649,FALSE,15.575,8.122,0.291,4.548
40,508848,0.9723,150.42023,1.865975,0.99,0.01,0.01,1,0.48,10.37,p,1.21,0.19,42742,0.075525357,FALSE,31142,0.082209221,FALSE,8052,0.125714545,FALSE,41.908,16.457,0.469,8.943
40,508879,-99.99,150.4604,1.863406,0.98,0.02,0.01,0.77,1.19,9.54,sf,1.21,0.19,42520,0.055368395,FALSE,31309,0.039738843,FALSE,7927,0.06588,FALSE,7.497,6.829,1.921,5.163
40,509015,-99.99,150.45422,1.862999,0.99,0.02,0.01,0.61,1.01,9.77,sf,1.21,0.19,42554,0.060069081,FALSE,31352,0.002158858,FALSE,7930,0.03204,FALSE,12.975,9.101,1.691,6.905
40,509209,-99.99,150.42403,1.86288,0.99,0.02,0.02,0.55,0.39,10.1,sf,1.21,0.19,42718,0.112568111,FALSE,31363,0.114341398,FALSE,7906,0.145379358,FALSE,21.44,8.339,0.641,4.496
40,509304,0.9696,150.43137,1.858994,0.81,0.16,0.08,1,0.39,9.87,sf,1.21,0.19,42775,0.186994276,FALSE,30690,0.171733562,FALSE,7739,0.261370997,FALSE,12.528,7.004,0.762,4.053
40,509338,-99.99,150.41836,1.862224,0.92,0.04,0.05,0.33,0.38,10.12,sf,1.21,0.19,42749,0.094154799,FALSE,31435,0.08401271,FALSE,7875,0.149177345,FALSE,21.486,9.257,0.629,4.593
40,509376,-99.99,150.48663,1.861838,0.99,0.04,0.03,0.53,1.91,10,p,1.21,0.19,19668,7.006277394,TRUE,207928,0.041392236,FALSE,7863,0.110927911,FALSE,12.227,5.225,0.157,2.104
40,509396,-99.99,150.43493,1.860445,0.99,0.01,0.01,0.42,0.49,11.2,p,1.21,0.19,42665,0.119384333,FALSE,31574,0.20573617,FALSE,7880,0.087650087,FALSE,161.103,55.488,1.267,26.102
40,509407,-99.99,150.49775,1.861207,0.99,0.01,0.01,0.64,2.23,10.43,sf,1.21,0.19,19618,0.27248105,FALSE,30605,0.152012051,FALSE,7922,0.160608111,FALSE,77.269,36.166,7.971,21.35
40,509417,-99.99,150.49064,1.861047,1.04,0.01,0.03,0.19,2.02,10.82,p,1.21,0.19,19652,0.124451117,FALSE,30637,0.127201554,FALSE,7890,0.192985633,FALSE,84.595,25.148,0.468,10.551
40,509453,-99.99,150.41615,1.860395,1,0.1,0.03,0.5,0.36,10.25,p,1.21,0.19,42761,0.034150799,FALSE,31210,0.02664243,FALSE,7804,0.03168,FALSE,20.371,9.07,0.213,4.424
40,509485,-99.99,150.46211,1.858441,0.96,0.02,0.01,0.67,1.19,9.62,sf,1.21,0.19,42507,0.186429837,FALSE,30705,0.141586871,FALSE,7734,0.148429334,FALSE,9.753,9.643,3.348,8.202
40,509511,-99.99,150.42458,1.858349,0.96,0.03,0.02,0.58,0.27,10.54,sf,1.21,0.19,42712,0.107214903,FALSE,30815,0.096245932,FALSE,7768,0.120217555,FALSE,52.502,16.187,0.843,6.773
40,509601,-99.99,150.41634,1.855954,0.84,0.08,0.06,0.2,0.25,10.2,sf,1.21,0.19,42754,8.792262765,TRUE,31243,0.078953841,FALSE,7616,0.128371477,FALSE,17.914,7.303,0.164,3.332
40,509607,-99.99,150.41722,1.858236,0.96,0.01,0.01,0.65,0.29,10.97,p,1.21,0.19,42754,0.014934025,FALSE,30693,0.038696638,FALSE,7787,0.191219694,FALSE,100.883,26.069,0.457,10.227
40,509622,-99.99,150.39561,1.855598,0.98,0.03,0.04,0.52,0.79,9.84,sf,1.21,0.19,44072,0.402137049,FALSE,33327,0.39592793,FALSE,7620,0.112167046,FALSE,14.34,9.303,1.721,5.876
40,509651,-99.99,150.40914,1.859626,0.94,0.04,0.05,0.44,0.48,10.53,sf,1.21,0.19,44010,0.115858105,FALSE,30689,0.092411168,FALSE,7777,0.101286414,FALSE,31.913,8.246,0.225,3.353
40,509815,-99.99,150.46692,1.856872,0.95,0.02,0.01,0.55,1.32,10.04,sf,1.21,0.19,19737,0.13243579,FALSE,30703,0.116651122,FALSE,7688,0.154624509,FALSE,24.866,15.687,3.72,11.278
40,509818,-99.99,150.46763,1.855622,0.92,0.02,0.08,0.23,1.34,10.98,int,1.21,0.19,19733,0.18988611,FALSE,30711,0.150974209,FALSE,7740,0.217393169,FALSE,127.546,34.924,1.255,17.15
40,509827,-99.99,150.42258,1.858097,0.98,0.04,0.04,0.5,0.25,10.21,p,1.21,0.19,42712,7.341015707,TRUE,31229,0.082579625,FALSE,7704,0.108183073,FALSE,20.046,7.615,0.172,3.612
40,509928,0.9668,150.42614,1.854918,0.97,0.01,0.01,1,0.2,11.31,p,1.21,0.19,42701,0.191987857,FALSE,30714,0.05297062,FALSE,7759,0.083565058,FALSE,157.071,53.974,1.135,24.794
40,509930,-99.99,150.42651,1.856772,1.01,0.04,0.04,0.42,0.25,10.26,sf,1.21,0.19,42702,0.084644796,FALSE,31238,0.072530692,FALSE,7702,0.242204579,FALSE,33.879,12.261,1.026,5.941
40,509967,-99.99,150.45951,1.857144,1.02,0.01,0.02,0.15,1.11,10.42,sf,1.21,0.19,42526,8.919028328,TRUE,31232,0.234980111,FALSE,7680,0.063103284,FALSE,34.184,11.2,0.305,3.992
40,510183,-99.99,150.47728,1.855957,0.96,0.03,0.02,0.63,1.62,9.75,sf,1.21,0.19,19707,0.109198353,FALSE,30709,0.080380308,FALSE,7633,0.069447827,FALSE,11.712,8.951,1.799,6.391
40,510257,0.9738,150.41279,1.855226,0.98,0.02,0.03,1,0.32,10.33,p,1.21,0.19,42769,0.077397027,FALSE,30713,0.057211129,FALSE,7630,0.144162496,FALSE,38.857,15.302,0.498,7.602
40,510261,0.9657,150.41296,1.853942,1,0.03,0.02,1,0.29,10.59,p,1.21,0.19,43009,0.025758014,FALSE,30722,0.039323395,FALSE,7615,0.091504561,FALSE,73.219,28.863,0.861,14.943
40,510346,0.9767,150.40776,1.854681,0.95,0.02,0.02,1,0.44,9.68,sf,1.21,0.19,44013,0.198839471,FALSE,30718,0.132825233,FALSE,7581,0.130557329,FALSE,7.252,7.107,0.791,4.086
40,510384,-99.99,150.41768,1.853226,0.92,0.06,0.08,0.35,0.17,9.86,sf,1.21,0.19,42986,6.892394966,TRUE,31258,0.067128522,FALSE,7520,0.111536039,FALSE,6.409,4.726,0.275,2.097
40,510438,0.9726,150.42894,1.853715,0.96,0.03,0.02,1,0.23,9.57,sf,1.21,0.19,42685,0.120896309,FALSE,30723,0.109725427,FALSE,7536,0.078626955,FALSE,12.525,11.042,2.486,7.113
40,510441,-99.99,150.42988,1.853074,0.88,0.06,0.06,0.24,0.25,10,int,1.21,0.19,42685,3.989128501,TRUE,30725,0.111346952,FALSE,7522,0.121519158,FALSE,7.344,4.743,0.344,2.899
40,510454,-99.99,150.41096,1.853982,0.96,0.04,0.03,0.51,0.35,10.48,int,1.21,0.19,43009,7.212165146,TRUE,31254,0.07856583,FALSE,7547,0.0504,FALSE,33.973,7.838,0.168,3.162
40,510487,-99.99,150.47383,1.852742,0.94,0.03,0.02,0.43,1.51,10.05,sf,1.21,0.19,19719,0.116087559,FALSE,30730,0.103806316,FALSE,7515,0.073388972,FALSE,14.984,6.259,0.598,3.414
40,510542,-99.99,150.46979,1.852165,0.97,0.02,0.01,0.74,1.39,9.59,sf,1.21,0.19,19731,2.639568418,TRUE,31267,0.120174891,FALSE,7452,0.057335641,FALSE,3.388,5.095,0.709,2.925
40,510704,-99.99,150.41162,1.85194,0.94,0.01,0.01,0.34,0.31,9.8,sf,1.21,0.19,43016,0.126022082,FALSE,30738,0.063792763,FALSE,7473,0.111812897,FALSE,16.906,13.186,3.641,9.115
40,510709,0.9766,150.41481,1.846752,0.99,0.02,0.02,1,0.23,9.95,int,1.21,0.19,42985,0.050405137,FALSE,31311,0.048812506,FALSE,7263,0.089754476,FALSE,21.628,10.644,0.497,6.157
40,510718,-99.99,150.41485,1.848689,1.05,0.05,0.06,0.28,0.21,10.11,sf,1.21,0.19,42989,0.030539064,FALSE,31293,0.035773096,FALSE,7336,0.103077859,FALSE,19.204,7.982,0.336,4.402
40,510723,-99.99,150.41414,1.85097,0.97,0.06,0.08,0.4,0.23,9.8,sf,1.21,0.19,43004,4.613872522,TRUE,208141,0.060068216,FALSE,7399,0.06804,FALSE,5.582,3.171,0.238,2.214
40,510727,-99.99,150.41386,1.847591,0.99,0.01,0.01,0.52,0.25,10.94,sf,1.21,0.19,42992,0.069803692,FALSE,30779,0.034928001,FALSE,7418,0.14184,FALSE,184.603,75.354,12.016,45.389
40,510728,-99.99,150.41207,1.847144,0.94,0.02,0.01,0.39,0.3,9.9,sf,1.21,0.19,43006,0.079029425,FALSE,30784,0.106987042,FALSE,7274,0.07256875,FALSE,9.331,8.087,1.845,6.09
40,510730,-99.99,150.41315,1.850019,0.99,0.01,0.01,0.56,0.26,11.1,p,1.21,0.19,42999,0.044044478,FALSE,30753,0.019443203,FALSE,7508,0.118086147,FALSE,117.749,43.245,0.92,21.188
40,510767,-99.99,150.49166,1.845371,0.97,0.03,0.03,0.62,2.03,9.67,sf,1.21,0.19,19634,0.110580071,FALSE,30398,0.060176108,FALSE,7196,0.116078382,FALSE,7.626,4.925,0.543,2.496
40,510907,-99.99,150.42389,1.85172,0.88,0.09,0.07,0.26,0.08,9.74,p,1.21,0.19,42930,9.740481359,TRUE,207979,0.115388618,FALSE,7438,0.193917382,FALSE,4.437,3.817,0.093,2.029
40,510957,-99.99,150.50407,1.846242,0.95,0.01,0.01,0.42,2.39,11.12,p,1.21,0.19,19584,0.30191641,FALSE,29954,0.261219596,FALSE,7305,0.364225193,FALSE,117.867,26.286,0.224,7.498
40,511113,-99.99,150.42704,1.850445,0.97,0.02,0.04,0.61,0.15,10.54,sf,1.21,0.19,42925,0.086508563,FALSE,30747,0.058434852,FALSE,7426,0.209531806,FALSE,46.187,13.671,0.485,5.89
40,511118,-99.99,150.42606,1.84855,0.95,0.06,0.13,0.39,0.12,9.81,p,1.21,0.19,42919,6.78640166,TRUE,31294,0.136147126,FALSE,7331,0.09144,FALSE,4.838,4.79,0.113,2.364
40,511123,-99.99,150.42829,1.847131,0.86,0.12,0.02,0.24,0.19,10.54,sf,1.21,0.19,42915,0.104401958,FALSE,30783,0.096209419,FALSE,7290,0.167130661,FALSE,55.323,13.428,0.665,6.179
40,511254,0.9701,150.40384,1.849103,0.99,0.03,0.02,1,0.53,10.41,p,1.21,0.19,44024,0.144191023,FALSE,30764,0.131221113,FALSE,7359,0.081134759,FALSE,50.029,21.493,0.666,10.656
40,511276,-99.99,150.4408,1.848154,0.98,0.03,0.03,0.6,0.55,10.03,sf,1.21,0.19,42870,0.112998437,FALSE,30777,0.120166316,FALSE,7310,0.220902044,FALSE,18.367,7.233,0.717,3.833
40,511331,0.9627,150.42367,1.848814,0.95,0.01,0.01,1,0.05,9.91,sf,1.21,0.19,42942,0.10637922,FALSE,30766,0.097320193,FALSE,7374,0.091504725,FALSE,30.595,23.571,6.721,17.802
40,511503,-99.99,150.50118,1.847584,1.1,0.05,0.07,0.16,2.3,9.66,sf,1.21,0.19,19599,4.030655322,TRUE,208116,0.107872875,FALSE,7268,0.187311666,FALSE,5.196,2.176,0.306,1.347
40,511511,-99.99,150.50004,1.847542,0.94,0.04,0.03,0.43,2.27,10.11,int,1.21,0.19,19599,0.083698383,FALSE,30381,0.071222079,FALSE,7273,0.072071445,FALSE,21.133,9.613,0.369,4.187
40,511725,-99.99,150.4208,1.845505,1.01,0.03,0.04,0.41,0.12,10.14,sf,1.21,0.19,42939,9.857379128,TRUE,31318,0.268998489,FALSE,7216,0.197005776,FALSE,18.642,5.066,0.257,2.276
40,511809,0.9761,150.41682,1.843112,0.93,0.04,0.11,1,0.24,10.23,sf,1.21,0.19,42970,0.139852473,FALSE,30813,0.155209027,FALSE,7088,0.11439145,FALSE,18.069,10.87,1.65,6.998
40,511812,-99.99,150.41799,1.844289,0.87,0.1,0.09,0.26,0.2,9.66,sf,1.21,0.19,42972,3.97184141,TRUE,31325,0.089297665,FALSE,7140,0.160336487,FALSE,5.635,4.771,0.152,2.435
40,511815,-99.99,150.42642,1.843746,0.92,0.03,0.08,0.3,0.21,9.57,sf,1.21,0.19,42923,0.026308448,FALSE,30809,0.025812016,FALSE,7188,0.108160582,FALSE,1.793,4.621,0.644,3.064
40,511910,-99.99,150.44974,1.844109,0.88,0.04,0.03,0.17,0.82,10.34,sf,1.21,0.19,42824,0.185564145,FALSE,31328,0.134874999,FALSE,7203,0.148898329,FALSE,27.437,7.856,0.23,3.2
40,512164,-99.99,150.4447,1.841712,0.9,0.03,0.04,0.19,0.7,10.14,sf,1.21,0.19,42844,0.136096455,FALSE,30823,0.125176739,FALSE,7099,0.079676129,FALSE,24.598,8.388,0.559,4.253
40,512267,-99.99,150.44947,1.839456,0.88,0.04,0.05,0.17,0.85,9.84,sf,1.21,0.19,42827,3.471270561,TRUE,31359,0.117358054,FALSE,6983,0.072437677,FALSE,8.641,4.139,0.214,2.276
40,512292,-99.99,150.49421,1.84156,0.96,0.15,0.08,0.27,2.11,10.29,p,1.21,0.19,19626,5.95274817,TRUE,30417,5.969785153,TRUE,7006,0.142297801,FALSE,12.057,3.362,0.073,1.441
40,512310,0.9716,150.41813,1.841291,0.83,0.1,0.01,1,0.27,10,sf,1.21,0.19,42961,0.082730698,FALSE,30827,0.060724345,FALSE,7022,0.160930396,FALSE,25.056,12.876,0.875,7.572
40,512355,0.9601,150.39518,1.839674,0.82,0.01,0.01,1,0.83,10.56,int,1.21,0.19,44063,0.138083988,FALSE,30834,0.142189349,FALSE,7001,0.098296994,FALSE,76.57,33.804,1.411,17.544
40,512822,-99.99,150.44161,1.835755,0.94,0.01,0.01,0.16,0.7,9.86,sf,1.21,0.19,42857,0.267694884,FALSE,30861,0.268930329,FALSE,6845,0.185778014,FALSE,17.634,11.273,2.124,7.57
40,512971,-99.99,150.47462,1.83643,1.05,0.06,0.07,0.28,1.58,9.96,sf,1.21,0.19,19935,11.9666773,TRUE,208045,0.159456305,FALSE,6850,0.211331733,FALSE,14.966,3.679,0.17,1.702
40,513457,-99.99,150.40881,1.833078,1.13,0.05,0.11,0.18,0.62,10.08,sf,1.21,0.19,44004,12.91352195,TRUE,31379,9.83171983,TRUE,6727,0.306412167,FALSE,22.9,4.426,0.162,1.877
40,513592,-99.99,150.48976,1.828142,0.94,0.01,0.01,0.2,2.07,9.76,sf,1.21,0.19,19860,0.204920409,FALSE,30486,0.198329851,FALSE,6532,0.220828421,FALSE,9.504,7.254,0.989,4.074
40,513597,0.9592,150.48654,1.828751,0.96,0.01,0.01,1,1.97,11.11,int,1.21,0.19,19882,0.079257717,FALSE,30481,1.995748108,TRUE,6590,0.185986746,FALSE,173.82,70.551,3.116,35.391
40,513827,-99.99,150.39437,1.8299,0.85,0.07,0.05,0.18,0.99,9.53,sf,1.21,0.19,44048,5.781661806,TRUE,33916,0.241718861,FALSE,6585,0.140438862,FALSE,4.237,3.721,0.278,2.037
40,514284,-99.99,150.48693,1.824662,0.97,0.03,0.02,0.64,2.02,9.9,sf,1.21,0.19,19874,0.136666202,FALSE,30072,0.127094507,FALSE,6411,0.188470156,FALSE,15.761,9.724,1.607,5.844
40,514386,-99.99,150.42535,1.825473,0.97,0.01,0.01,0.83,0.71,11.23,p,1.21,0.19,42910,0.108342777,FALSE,31417,0.107008807,FALSE,6473,0.159051329,FALSE,25.542,29.449,0.012,7.257
40,514421,-99.99,150.44989,1.825241,0.96,0.09,0.07,0.35,1.08,10.15,p,1.21,0.19,42807,19.45618772,TRUE,31419,0.174316333,FALSE,6426,0.207286981,FALSE,18.05,7.614,0.168,3.009
40,514633,0.9729,150.42815,1.821734,0.99,0.01,0.02,1,0.83,10.29,sf,1.21,0.19,42896,0.173506508,FALSE,30943,0.172781189,FALSE,6337,0.256746436,FALSE,41.277,15.427,1.401,7.765
40,514889,-99.99,150.4414,1.822687,0.99,0.03,0.03,0.52,0.97,9.79,sf,1.21,0.19,42843,8.551330927,TRUE,31434,0.200156259,FALSE,6328,0.17051773,FALSE,3.741,3.199,0.323,1.716
40,515060,-99.99,150.45336,1.820699,0.9,0.04,0.01,0.19,1.24,9.77,sf,1.21,0.19,42793,0.178277039,FALSE,30949,0.179570592,FALSE,6281,0.197898074,FALSE,13.769,10.685,2.775,7.856
